run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch7761-seed3-9072,3,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,100,42,42,27,26,1,0,3,0.42,0.199,1.0,0.63,0.519,0.395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.33,1.87,5.2,0.515,0.998,0.85,0.2407,0.0,,0.0,,
slurm-batch7761-seed4-9267,4,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,100,38,38,27,27,0,0,5,0.38,0.182,1.0,0.621,0.533,0.398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.08,1.96,5.04,0.538,1.0,0.89,0.2475,0.0,,0.0,,
slurm-batch7761-seed5-9459,5,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,100,49,49,34,34,0,0,9,0.49,0.233,1.0,0.629,0.531,0.401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.33,1.72,5.05,0.563,1.0,0.85,0.2427,0.0,,0.0,,
slurm-batch7763-seed1-152,1,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-9B,100,31,31,32,32,0,0,0,0.31,0.136,0.999,0.634,0.5,0.385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.37,1.97,5.34,0.593,0.998,0.99,0.2475,0.0,,0.0,,
slurm-batch7763-seed2-269,2,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-9B,100,37,37,39,37,2,0,0,0.37,0.155,0.998,0.634,0.509,0.385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.29,1.77,5.06,0.617,0.998,0.96,0.2526,0.0,,0.0,,
slurm-batch7763-seed3-418,3,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-9B,100,35,35,35,34,1,0,0,0.35,0.149,1.0,0.628,0.498,0.371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,1.87,5.37,0.589,0.999,0.98,0.2445,0.0,,0.0,,
slurm-batch7763-seed4-486,4,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-9B,100,34,34,34,34,0,0,0,0.34,0.148,0.999,0.629,0.496,0.392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.29,2.22,5.51,0.554,0.998,0.96,0.245,0.0,,0.0,,
slurm-batchmanual-rerun-runs_grid_qwen_main_gQwen3.5-4B_sQwen3.5-9B_2026-04-27_222528-seed5-20260504185707-seed5-8515,5,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-9B,100,43,43,44,43,1,0,0,0.43,0.193,1.0,0.628,0.515,0.379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,1.8,5.4,0.625,0.998,0.97,0.245,0.0,,0.0,,
slurm-batch7768-seed1-2221,1,tool,Qwen/Qwen3.5-9B,Qwen/Qwen3-1.7B,100,70,70,5,5,0,0,48,0.7,0.33,1.0,0.592,0.556,0.422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32,0.0,0.32,0.292,1.0,0.35,0.2356,0.0,,0.0,,
slurm-batchmanual-rerun-runs_grid_qwen_main_gQwen3.5-9B_sQwen3-1.7B_2026-04-27_222528-seed2-20260504185708-seed2-8523,2,tool,Qwen/Qwen3.5-9B,Qwen/Qwen3-1.7B,100,68,68,5,5,0,0,42,0.68,0.34,1.0,0.588,0.545,0.407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34,0.0,0.34,0.294,1.0,0.37,0.2355,0.0,,0.0,,
