run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch9043-seed3-1658,3,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.519,0.25,0.028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0951,0.0,,0.0,,
slurm-batch9043-seed4-1659,4,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.522,0.267,0.036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0958,0.0,,0.0,,
slurm-batch9043-seed5-1660,5,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.519,0.25,0.074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0992,0.0,,0.0,,
slurm-batch9043-seed6-1661,6,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.518,0.267,0.045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0988,0.0,,0.0,,
slurm-batch9043-seed7-1662,7,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.521,0.256,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1006,0.0,,0.0,,
slurm-batch9043-seed8-1663,8,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.52,0.239,0.096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0992,0.0,,0.0,,
slurm-batch9043-seed9-1664,9,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.522,0.256,0.086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0981,0.0,,0.0,,
slurm-batch9042-seed1-1147,1,tool,quantized_models/Qwen3-8B-4bit,Qwen/Qwen3-8B,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.521,0.25,0.224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0933,0.0,,0.0,,
slurm-batch9042-seed10-1156,10,tool,quantized_models/Qwen3-8B-4bit,Qwen/Qwen3-8B,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.519,0.217,0.079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0951,0.0,,0.0,,
slurm-batch9042-seed2-1148,2,tool,quantized_models/Qwen3-8B-4bit,Qwen/Qwen3-8B,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.519,0.256,0.064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.096,0.0,,0.0,,
slurm-batch9042-seed3-1149,3,tool,quantized_models/Qwen3-8B-4bit,Qwen/Qwen3-8B,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.52,0.25,0.065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0993,0.0,,0.0,,
