run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch9626-seed9-312,9,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,9,6,6,1,1,0,0,2,0.667,0.394,1.0,0.609,0.65,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.333,1.0,0.448,1.0,0.444,0.2468,0.0,,0.0,,
slurm-batch9627-seed1-318,1,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,5,5,5,5,0,0,0,0.556,0.328,1.0,0.648,0.626,0.466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.556,3.556,0.78,1.0,1.0,0.2574,0.0,,0.0,,
slurm-batch9627-seed10-327,10,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,3,3,3,3,0,0,0,0.333,0.089,1.0,0.65,0.59,0.339,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.556,0.778,3.333,0.609,0.994,1.0,0.2604,0.0,,0.0,,
slurm-batch9627-seed2-319,2,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,2,2,2,2,0,0,0,0.222,0.117,1.0,0.643,0.653,0.311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.222,0.556,2.778,0.641,1.0,1.0,0.2518,0.0,,0.0,,
slurm-batch9627-seed3-320,3,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,3,3,3,3,0,0,0,0.333,0.189,1.0,0.625,0.722,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.778,1.333,3.111,0.555,1.0,1.0,0.2647,0.0,,0.0,,
slurm-batch9627-seed4-321,4,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,2,2,2,2,0,0,0,0.222,0.117,1.0,0.629,0.703,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.667,2.667,0.51,1.0,1.0,0.2645,0.0,,0.0,,
slurm-batch9627-seed5-322,5,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,1,1,1,1,0,0,0,0.111,0.044,1.0,0.645,0.542,0.323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.111,0.444,2.556,0.442,0.994,1.0,0.2529,0.0,,0.0,,
slurm-batch9627-seed6-323,6,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,4,4,5,5,0,0,0,0.444,0.189,1.0,0.643,0.651,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.333,3.333,0.722,0.989,0.889,0.2646,0.0,,0.0,,
slurm-batch9627-seed7-324,7,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,4,4,4,4,0,0,0,0.444,0.206,1.0,0.636,0.629,0.385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.222,0.444,2.667,0.724,1.0,1.0,0.2615,0.0,,0.0,,
slurm-batch9627-seed8-325,8,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,2,2,3,3,0,0,0,0.222,0.094,1.0,0.668,0.5,0.361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.222,1.778,5.0,0.709,0.989,0.889,0.2474,0.0,,0.0,,
slurm-batch9627-seed9-326,9,tool,Qwen/Qwen3-8B,Qwen/Qwen3-8B,9,3,3,3,3,0,0,0,0.333,0.139,1.0,0.627,0.609,0.332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.778,0.889,3.667,0.65,1.0,1.0,0.2582,0.0,,0.0,,
slurm-batch9625-seed1-288,1,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-2B,9,7,7,2,2,0,0,3,0.778,0.372,1.0,0.624,0.637,0.364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.667,0.556,2.222,0.453,1.0,0.444,0.2572,0.0,,0.0,,
slurm-batch9625-seed10-297,10,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-2B,9,7,7,4,4,0,0,1,0.778,0.4,1.0,0.621,0.763,0.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.111,1.111,3.222,0.632,1.0,0.667,0.2641,0.0,,0.0,,
slurm-batch9625-seed2-289,2,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-2B,9,7,7,0,0,0,0,4,0.778,0.389,1.0,0.612,0.737,0.421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.778,0.556,1.333,0.263,1.0,0.222,0.2621,0.0,,0.0,,
slurm-batch9625-seed3-290,3,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-2B,9,8,8,2,2,0,0,2,0.889,0.417,1.0,0.638,0.696,0.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.556,0.222,1.778,0.513,1.0,0.333,0.2592,0.0,,0.0,,
slurm-batch9625-seed4-291,4,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-2B,9,8,8,2,2,0,0,3,0.889,0.511,1.0,0.62,0.766,0.424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.111,0.556,1.667,0.426,1.0,0.333,0.2538,0.0,,0.0,,
slurm-batch9625-seed5-292,5,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-2B,9,9,9,2,2,0,0,3,1.0,0.494,1.0,0.611,0.697,0.407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.667,0.111,1.778,0.459,1.0,0.222,0.2561,0.0,,0.0,,
slurm-batch9625-seed6-293,6,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-2B,9,7,7,2,2,0,0,1,0.778,0.444,1.0,0.631,0.72,0.326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.556,0.0,1.556,0.527,1.0,0.444,0.2574,0.0,,0.0,,
slurm-batch9625-seed7-294,7,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-2B,9,9,9,2,2,0,0,1,1.0,0.533,1.0,0.628,0.727,0.364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.667,0.0,1.667,0.5,1.0,0.222,0.2606,0.0,,0.0,,
slurm-batch9625-seed8-295,8,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-2B,9,8,8,2,2,0,0,3,0.889,0.317,1.0,0.615,0.714,0.307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.556,0.111,1.667,0.453,1.0,0.333,0.2593,0.0,,0.0,,
slurm-batch9625-seed9-296,9,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-2B,9,7,7,4,4,0,0,0,0.778,0.522,1.0,0.639,0.725,0.278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.889,0.111,3.0,0.606,1.0,0.667,0.2589,0.0,,0.0,,
slurm-batch9624-seed1-266,1,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,9,4,4,3,3,0,0,0,0.444,0.233,1.0,0.62,0.655,0.385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.778,0.667,1.444,0.564,1.0,0.889,0.2622,0.0,,0.0,,
slurm-batch9624-seed10-275,10,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,9,4,4,2,2,0,0,1,0.444,0.256,1.0,0.627,0.644,0.319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.111,0.778,1.889,0.469,1.0,0.778,0.2584,0.0,,0.0,,
slurm-batch9624-seed2-267,2,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,9,1,1,1,1,0,0,0,0.111,0.072,1.0,0.633,0.555,0.369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.778,0.889,1.667,0.416,1.0,1.0,0.2568,0.0,,0.0,,
slurm-batch9624-seed3-268,3,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,9,5,5,2,2,0,0,0,0.556,0.206,1.0,0.635,0.581,0.364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.444,0.778,2.222,0.508,1.0,0.667,0.2523,0.0,,0.0,,
slurm-batch9624-seed4-269,4,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,9,3,3,1,1,0,0,0,0.333,0.161,1.0,0.626,0.616,0.386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.889,0.0,0.889,0.402,1.0,0.778,0.259,0.0,,0.0,,
slurm-batch9624-seed5-270,5,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,9,2,2,2,2,0,0,0,0.222,0.167,1.0,0.62,0.681,0.355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.444,1.444,0.39,1.0,1.0,0.2675,0.0,,0.0,,
slurm-batch9624-seed6-271,6,tool,Qwen/Qwen3-8B,Qwen/Qwen3.5-4B,9,4,4,2,2,0,0,0,0.444,0.233,1.0,0.629,0.675,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.111,1.111,0.363,1.0,0.778,0.2608,0.0,,0.0,,
